Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
92,0.004533052444458,1661034462.74661,242,1661034462.74824,242,1661034462.74842,90,1661034462.75115,90
93,0.003261804580688,1661034463.18102,242,1661034463.18292,242,1661034463.18316,90,1661034463.18428,90
94,0.009479999542236,1661034464.05174,242,1661034464.0538,242,1661034464.05403,90,1661034464.06122,90
95,0.032308101654053,1661034464.9312,242,1661034464.93277,242,1661034464.93294,90,1661034464.96351,90
96,0.026642084121704,1661034465.80145,242,1661034465.80301,242,1661034465.8032,90,1661034465.82809,114
97,0.016083955764771,1661034466.66324,242,1661034466.6649,242,1661034466.6651,90,1661034466.67932,90
98,0.034444808959961,1661034467.54029,242,1661034467.54201,242,1661034467.54212,90,1661034467.57473,90
99,0.045436143875122,1661034468.30697,242,1661034468.30853,242,1661034468.30874,90,1661034468.3524,90
100,0.031244993209839,1661034468.74201,242,1661034468.7435,242,1661034468.74371,90,1661034468.77325,114
101,0.02319598197937,1661034469.62432,242,1661034469.62588,242,1661034469.62597,114,1661034469.64751,90
102,0.040819883346558,1661034470.49622,242,1661034470.49778,242,1661034470.49796,90,1661034470.53704,90
103,0.030051946640015,1661034471.35735,242,1661034471.35895,242,1661034471.35918,90,1661034471.38741,90
104,0.007093191146851,1661034472.23568,242,1661034472.23712,242,1661034472.23733,90,1661034472.24277,90
105,0.044509887695313,1661034473.11745,242,1661034473.11892,242,1661034473.1191,90,1661034473.16196,90
106,0.011470079421997,1661034473.82223,242,1661034473.82366,242,1661034473.8239,90,1661034473.8337,90
107,0.026891946792603,1661034474.32201,242,1661034474.32352,242,1661034474.32376,90,1661034474.3489,90
108,0.042047023773193,1661034475.18425,242,1661034475.18578,242,1661034475.18599,90,1661034475.2263,90
109,0.046299934387207,1661034476.07063,242,1661034476.07215,242,1661034476.07238,90,1661034476.11693,90
110,0.033759832382202,1661034476.94046,242,1661034476.94205,242,1661034476.94222,90,1661034476.97422,90
111,0.00541090965271,1661034477.81704,242,1661034477.81862,242,1661034477.81877,90,1661034477.82245,90
112,0.00914478302002,1661034478.68371,242,1661034478.6853,242,1661034478.68549,90,1661034478.69285,90
113,0.008281946182251,1661034479.35137,242,1661034479.35297,242,1661034479.35319,114,1661034479.35965,90
114,0.010536909103394,1661034479.88912,242,1661034479.8909,242,1661034479.8911,90,1661034479.89965,90
115,0.021368026733399,1661034480.7615,242,1661034480.76304,242,1661034480.76323,90,1661034480.78287,90
116,0.023000001907349,1661034481.63717,242,1661034481.63874,242,1661034481.63895,90,1661034481.66017,90
117,0.036772966384888,1661034482.50868,242,1661034482.5103,242,1661034482.51047,90,1661034482.54545,114
118,0.03937292098999,1661034483.37543,242,1661034483.37702,242,1661034483.37721,90,1661034483.4148,114
119,0.018260955810547,1661034484.24283,242,1661034484.2445,242,1661034484.24464,90,1661034484.26109,90
120,0.015712022781372,1661034484.88747,242,1661034484.88922,242,1661034484.88935,90,1661034484.90318,90
121,0.01971697807312,1661034485.4423,242,1661034485.44386,242,1661034485.44399,90,1661034485.46202,90
122,0.038596153259277,1661034486.31434,242,1661034486.31596,242,1661034486.31607,90,1661034486.35294,114
123,0.00714111328125,1661034487.17962,242,1661034487.18131,242,1661034487.18139,90,1661034487.18676,90
124,0.018754959106445,1661034488.04734,242,1661034488.049,242,1661034488.04912,90,1661034488.0661,90
125,0.004251003265381,1661034488.92428,242,1661034488.92629,242,1661034488.92643,90,1661034488.92853,90
126,0.011433839797974,1661034489.79298,242,1661034489.79462,242,1661034489.79473,90,1661034489.80441,90
127,0.034189939498901,1661034490.43654,242,1661034490.43826,242,1661034490.43839,90,1661034490.47073,90
128,0.051620960235596,1661034490.98274,242,1661034490.98462,242,1661034490.98476,90,1661034491.03436,90
129,0.046590089797974,1661034491.86555,242,1661034491.86739,242,1661034491.86759,114,1661034491.91214,90
130,0.049171924591065,1661034492.74239,242,1661034492.74402,242,1661034492.74424,90,1661034492.79157,90
131,0.038732051849365,1661034493.61494,242,1661034493.61681,242,1661034493.61708,90,1661034493.65368,90
132,0.003591775894165,1661034494.48056,242,1661034494.48251,242,1661034494.48282,90,1661034494.48416,90
133,0.016323089599609,1661034495.35061,242,1661034495.35268,242,1661034495.35301,90,1661034495.36693,90
134,0.03502106666565,1661034495.98825,242,1661034495.99,242,1661034495.99031,90,1661034496.02327,90
135,0.030451059341431,1661034496.55229,242,1661034496.55424,242,1661034496.5544,90,1661034496.58275,90
136,0.046493053436279,1661034497.43009,242,1661034497.43166,242,1661034497.43179,90,1661034497.47658,90
137,0.009268045425415,1661034498.29692,242,1661034498.29867,242,1661034498.29881,90,1661034498.30619,90
138,0.068253040313721,1661034499.17222,242,1661034499.17395,242,1661034499.17412,90,1661034499.24047,90
139,0.042897939682007,1661034500.03565,242,1661034500.03725,242,1661034500.03741,90,1661034500.07855,90
140,0.005470037460327,1661034500.92164,242,1661034500.92318,242,1661034500.92343,90,1661034500.92711,90
141,0.015898942947388,1661034501.51745,242,1661034501.51918,242,1661034501.51946,90,1661034501.53334,90
142,0.022418022155762,1661034502.11112,242,1661034502.11287,242,1661034502.11317,90,1661034502.13354,90
143,0.031377077102661,1661034502.98725,242,1661034502.98886,242,1661034502.98909,90,1661034503.01863,90
144,0.026160955429077,1661034503.85446,242,1661034503.85603,242,1661034503.85623,90,1661034503.88062,90
145,0.024357080459595,1661034504.72518,242,1661034504.72674,242,1661034504.72698,90,1661034504.74954,90
146,0.034007072448731,1661034505.5886,242,1661034505.59023,242,1661034505.59052,90,1661034505.62261,90
147,0.015209197998047,1661034506.45731,242,1661034506.45892,242,1661034506.45918,90,1661034506.47252,90
148,0.039194107055664,1661034507.02914,242,1661034507.03085,242,1661034507.03109,90,1661034507.06833,90
149,0.007879018783569,1661034507.64531,242,1661034507.64712,242,1661034507.64735,90,1661034507.65319,90
150,0.045543909072876,1661034508.50946,242,1661034508.51118,242,1661034508.51133,90,1661034508.55501,90
151,0.045580863952637,1661034509.37969,242,1661034509.38137,242,1661034509.38155,90,1661034509.42527,90
152,0.027904033660889,1661034510.2633,242,1661034510.26492,242,1661034510.26509,90,1661034510.29121,90
153,0.004750967025757,1661034511.13151,242,1661034511.13328,242,1661034511.13349,90,1661034511.13626,90
154,0.022518157958984,1661034512.00547,242,1661034512.00727,242,1661034512.00765,90,1661034512.02799,114
155,0.030462980270386,1661034512.87184,242,1661034512.87356,242,1661034512.87377,90,1661034512.9023,114
156,0.024422883987427,1661034513.73899,242,1661034513.74082,242,1661034513.74102,90,1661034513.76341,90
157,0.021391868591309,1661034514.61849,242,1661034514.62022,242,1661034514.62038,90,1661034514.63988,90
158,0.003117084503174,1661034515.49783,242,1661034515.49952,242,1661034515.49974,90,1661034515.50095,90
159,0.03407883644104,1661034516.38884,242,1661034516.39038,242,1661034516.39052,90,1661034516.42292,90
160,0.003296136856079,1661034517.30042,242,1661034517.30204,242,1661034517.30224,90,1661034517.30372,90
161,0.041830062866211,1661034518.11819,242,1661034518.12013,242,1661034518.12036,90,1661034518.16002,114
162,0.046691179275513,1661034518.50849,242,1661034518.51042,242,1661034518.51061,90,1661034518.55518,90
163,0.012394905090332,1661034519.38304,242,1661034519.38508,242,1661034519.38531,90,1661034519.39544,90
164,0.042173862457275,1661034520.27714,242,1661034520.27897,242,1661034520.27918,90,1661034520.31932,90
165,0.041546106338501,1661034521.14356,242,1661034521.14533,242,1661034521.1455,90,1661034521.1851,114
166,0.02399206161499,1661034522.01837,242,1661034522.02018,242,1661034522.02034,90,1661034522.04237,90
167,0.025568008422852,1661034522.90066,242,1661034522.90225,242,1661034522.90239,90,1661034522.92623,90
168,0.025602102279663,1661034523.65029,242,1661034523.65188,242,1661034523.65208,90,1661034523.67589,90
169,0.007508039474487,1661034524.09299,242,1661034524.09483,242,1661034524.09509,90,1661034524.1005,90
170,0.030385971069336,1661034524.96237,242,1661034524.96406,242,1661034524.96419,90,1661034524.99275,90
171,0.006402969360352,1661034525.83441,242,1661034525.83617,242,1661034525.8363,90,1661034525.84081,90
172,0.02037787437439,1661034526.70274,242,1661034526.70468,242,1661034526.70482,90,1661034526.72312,90
173,0.031288862228394,1661034527.56655,242,1661034527.56823,242,1661034527.56836,90,1661034527.59784,114
174,0.012460947036743,1661034528.43575,242,1661034528.43731,242,1661034528.43751,90,1661034528.44821,90
175,0.042961835861206,1661034529.2193,242,1661034529.22083,242,1661034529.221,90,1661034529.26227,90
176,0.046838045120239,1661034529.63859,242,1661034529.64015,242,1661034529.64032,90,1661034529.68543,90
177,0.01941704750061,1661034530.51188,242,1661034530.51343,242,1661034530.5136,90,1661034530.5313,90
178,0.032589912414551,1661034531.39841,242,1661034531.40005,242,1661034531.4002,90,1661034531.431,90
179,0.041786193847656,1661034532.26351,242,1661034532.26513,242,1661034532.26529,90,1661034532.3053,90
180,0.046371936798096,1661034533.1286,242,1661034533.13023,242,1661034533.13048,90,1661034533.17497,90
181,0.082287073135376,1661034534.00779,242,1661034534.00939,242,1661034534.00964,90,1661034534.09008,90
182,0.050071001052857,1661034534.76838,242,1661034534.76999,242,1661034534.77018,90,1661034534.81845,90
183,0.020353078842163,1661034535.19272,242,1661034535.19437,242,1661034535.1946,90,1661034535.21308,90
184,0.002887964248657,1661034536.06725,242,1661034536.0689,242,1661034536.06914,90,1661034536.07014,90
185,0.039543867111206,1661034536.9528,242,1661034536.95451,242,1661034536.95476,90,1661034536.99234,90
186,0.020196914672852,1661034537.82057,242,1661034537.82248,242,1661034537.82271,90,1661034537.84077,114
187,0.021716117858887,1661034538.71038,242,1661034538.7121,242,1661034538.71227,90,1661034538.7321,90
188,0.008769035339355,1661034539.57447,242,1661034539.57624,242,1661034539.57644,90,1661034539.58324,90
189,0.048242807388306,1661034540.30415,242,1661034540.30585,242,1661034540.30602,90,1661034540.35239,90
190,0.031378984451294,1661034540.79291,242,1661034540.79461,242,1661034540.79483,90,1661034540.82429,90
191,0.031019926071167,1661034541.65577,242,1661034541.65735,242,1661034541.65751,90,1661034541.68679,90
192,0.045047998428345,1661034542.56156,242,1661034542.56338,242,1661034542.56357,90,1661034542.60661,90
193,0.019947052001953,1661034543.42514,242,1661034543.4268,242,1661034543.42692,90,1661034543.44509,90
194,0.019019842147827,1661034544.30169,242,1661034544.30334,242,1661034544.30345,90,1661034544.32071,90
195,0.041968107223511,1661034545.17151,242,1661034545.17316,242,1661034545.17336,90,1661034545.21348,90
196,0.012574911117554,1661034545.81073,242,1661034545.81236,242,1661034545.81258,90,1661034545.82331,90
197,0.03745698928833,1661034546.36346,242,1661034546.36524,242,1661034546.36539,90,1661034546.40092,90
198,0.00560998916626,1661034547.22503,242,1661034547.22661,242,1661034547.22675,90,1661034547.23064,90
199,0.029178142547608,1661034548.09501,242,1661034548.09654,242,1661034548.0967,90,1661034548.12419,90
200,0.011202812194824,1661034549.00202,242,1661034549.00364,242,1661034549.00379,90,1661034549.01322,90
201,0.012125015258789,1661034549.86861,242,1661034549.87027,242,1661034549.8704,90,1661034549.88073,90
202,0.023643970489502,1661034550.74159,242,1661034550.74317,242,1661034550.74336,90,1661034550.76524,90
203,0.060078144073486,1661034551.32078,242,1661034551.32242,242,1661034551.32256,90,1661034551.38086,90
204,0.041840076446533,1661034551.94722,242,1661034551.94908,242,1661034551.94926,90,1661034551.98906,90
205,0.026333808898926,1661034552.80969,242,1661034552.81152,242,1661034552.81167,90,1661034552.83602,90
206,0.052376985549927,1661034553.67424,242,1661034553.67618,242,1661034553.67639,90,1661034553.72661,90
207,0.010716915130615,1661034554.54559,242,1661034554.54737,242,1661034554.54754,90,1661034554.55631,90
208,0.021483898162842,1661034555.41129,242,1661034555.4131,242,1661034555.41333,90,1661034555.43278,90
209,0.01685905456543,1661034556.27214,242,1661034556.27367,242,1661034556.27398,90,1661034556.289,90
210,0.030925989151001,1661034556.85699,242,1661034556.85856,242,1661034556.85876,90,1661034556.88791,90
211,0.022201061248779,1661034557.47125,242,1661034557.47284,242,1661034557.47296,90,1661034557.49345,90
212,0.033480882644653,1661034558.33822,242,1661034558.33981,242,1661034558.33996,90,1661034558.3717,90
213,0.0382080078125,1661034559.21228,242,1661034559.2134,242,1661034559.21347,138,1661034559.25049,90
214,0.040376901626587,1661034560.07852,242,1661034560.08044,242,1661034560.08066,90,1661034560.11889,114
215,0.005136013031006,1661034560.95103,242,1661034560.953,242,1661034560.9532,90,1661034560.95616,90
216,0.011379957199097,1661034561.81872,242,1661034561.82052,242,1661034561.82074,90,1661034561.8301,90
217,0.003398895263672,1661034562.70394,242,1661034562.70584,242,1661034562.70603,90,1661034562.70734,90
218,0.047254800796509,1661034563.57624,242,1661034563.57784,242,1661034563.578,90,1661034563.6235,114
219,0.023838996887207,1661034564.44303,242,1661034564.44465,242,1661034564.44481,90,1661034564.46687,114
220,0.012761116027832,1661034565.31667,242,1661034565.3183,242,1661034565.31845,90,1661034565.32943,90
221,0.017063140869141,1661034566.17547,242,1661034566.17736,242,1661034566.17769,90,1661034566.19254,90
222,0.043973922729492,1661034567.06134,242,1661034567.06314,242,1661034567.06337,90,1661034567.10531,114
223,0.039173126220703,1661034569.14475,242,1661034569.14656,242,1661034569.14676,90,1661034569.18393,114
224,0.024281978607178,1661034570.01581,242,1661034570.01762,242,1661034570.01797,90,1661034570.04009,114
225,0.034868955612183,1661034570.89276,242,1661034570.89444,242,1661034570.89464,90,1661034570.92763,114
226,0.036505937576294,1661034571.75858,242,1661034571.76037,242,1661034571.76063,90,1661034571.79509,90
227,0.023988008499146,1661034572.6381,242,1661034572.63923,242,1661034572.63942,90,1661034572.66209,90
228,0.009285926818848,1661034574.7634,242,1661034574.76539,242,1661034574.76562,90,1661034574.77269,90
229,0.031255960464478,1661034575.64491,242,1661034575.64649,242,1661034575.64674,90,1661034575.67617,90
230,0.034739017486572,1661034576.50226,242,1661034576.50398,242,1661034576.50413,90,1661034576.537,90
231,0.01934289932251,1661034577.36794,242,1661034577.36966,242,1661034577.36988,90,1661034577.38728,90
232,0.003237009048462,1661034578.22764,242,1661034578.22939,242,1661034578.22957,90,1661034578.23087,90
233,0.05002498626709,1661034579.02595,242,1661034579.02779,242,1661034579.02802,90,1661034579.07597,90
234,0.020691156387329,1661034579.43923,242,1661034579.44097,242,1661034579.44122,90,1661034579.45992,90
235,0.033190965652466,1661034580.32037,242,1661034580.3222,242,1661034580.32247,90,1661034580.35356,90
236,0.021106004714966,1661034581.19378,242,1661034581.19534,242,1661034581.19551,90,1661034581.21489,90
237,0.002774000167847,1661034582.06963,242,1661034582.07119,242,1661034582.07145,90,1661034582.0724,114
238,0.020823955535889,1661034582.93542,242,1661034582.93716,242,1661034582.93743,90,1661034582.95625,90
239,0.051064968109131,1661034583.79731,242,1661034583.79902,242,1661034583.79932,90,1661034583.84837,90
240,0.017741918563843,1661034584.58498,242,1661034584.58663,242,1661034584.58688,90,1661034584.60272,90
241,0.013396978378296,1661034584.99397,242,1661034584.99558,242,1661034584.9958,90,1661034585.00737,90
242,0.003473043441772,1661034585.87348,242,1661034585.87517,242,1661034585.87533,90,1661034585.87695,90
243,0.027220964431763,1661034586.74532,242,1661034586.74698,242,1661034586.7472,90,1661034586.77254,114
244,0.048456907272339,1661034587.61526,242,1661034587.6171,242,1661034587.61734,90,1661034587.66372,90
245,0.009989023208618,1661034588.48003,242,1661034588.48198,242,1661034588.48221,90,1661034588.49002,90
246,0.008430004119873,1661034589.34283,242,1661034589.34465,242,1661034589.34487,90,1661034589.35126,90
247,0.015512943267822,1661034590.10711,242,1661034590.10876,242,1661034590.10898,90,1661034590.12262,90
248,0.020815134048462,1661034590.551,242,1661034590.55284,242,1661034590.55306,90,1661034590.57181,90
249,0.029924154281616,1661034591.43083,242,1661034591.43232,242,1661034591.43258,90,1661034591.46075,90
250,0.03806209564209,1661034592.29751,242,1661034592.29916,242,1661034592.29938,90,1661034592.33558,90
251,0.025370121002197,1661034593.17369,242,1661034593.1752,242,1661034593.17539,90,1661034593.19906,90
252,0.00595498085022,1661034594.04669,242,1661034594.04824,242,1661034594.0485,90,1661034594.05264,90
253,0.030194997787476,1661034594.9181,242,1661034594.9198,242,1661034594.92003,90,1661034594.94829,90
254,0.037353038787842,1661034595.64981,242,1661034595.65144,242,1661034595.65168,90,1661034595.68716,90
255,0.040609836578369,1661034596.11057,242,1661034596.11225,242,1661034596.11246,90,1661034596.15118,90
256,0.020262002944946,1661034596.97377,242,1661034596.97541,242,1661034596.97571,90,1661034596.99404,90
257,0.010480880737305,1661034597.84834,242,1661034597.84993,242,1661034597.85005,90,1661034597.85882,90
258,0.051223039627075,1661034598.71329,242,1661034598.71485,242,1661034598.71501,90,1661034598.76451,90
259,0.003443002700806,1661034599.59033,242,1661034599.592,242,1661034599.59227,90,1661034599.59377,90
260,0.020734071731567,1661034600.47517,242,1661034600.47679,242,1661034600.47695,90,1661034600.49591,90
261,0.013417005538941,1661034601.19196,242,1661034601.19371,242,1661034601.19396,90,1661034601.20538,90
262,0.034591913223267,1661034601.66652,242,1661034601.66823,242,1661034601.66845,90,1661034601.70111,90
263,0.04836106300354,1661034602.54491,242,1661034602.54642,242,1661034602.54658,90,1661034602.59327,90
264,0.019335985183716,1661034603.41237,242,1661034603.41396,242,1661034603.41408,90,1661034603.43171,90
265,0.044924020767212,1661034604.28985,242,1661034604.29157,242,1661034604.2917,90,1661034604.33478,90
266,0.049432992935181,1661034605.16489,242,1661034605.16675,242,1661034605.16697,90,1661034605.21432,114
267,0.021706104278565,1661034606.03759,242,1661034606.03965,242,1661034606.03979,90,1661034606.05929,90
268,0.025986909866333,1661034606.72113,242,1661034606.72343,242,1661034606.7236,90,1661034606.74712,90
269,0.043357133865357,1661034607.22598,242,1661034607.2277,242,1661034607.22784,90,1661034607.26933,114
270,0.035324811935425,1661034608.09321,242,1661034608.09489,242,1661034608.09504,90,1661034608.12854,90
271,0.007539987564087,1661034608.95537,242,1661034608.95716,242,1661034608.95736,90,1661034608.96291,90
272,0.015181064605713,1661034609.83665,242,1661034609.83838,242,1661034609.83851,90,1661034609.85184,90
273,0.048602104187012,1661034610.71019,242,1661034610.71202,242,1661034610.71221,90,1661034610.75879,114
274,0.040585041046143,1661034611.56944,242,1661034611.57131,242,1661034611.57153,90,1661034611.61002,114
275,0.016184091567993,1661034612.29033,242,1661034612.29223,242,1661034612.29244,90,1661034612.30652,114
276,0.009057998657227,1661034612.78001,242,1661034612.78165,242,1661034612.78179,90,1661034612.78907,90
277,0.026578903198242,1661034613.64198,242,1661034613.64382,242,1661034613.64402,90,1661034613.66856,114
278,0.020277976989746,1661034614.53486,242,1661034614.53651,242,1661034614.53668,90,1661034614.55514,90
279,0.050076007843018,1661034615.39978,242,1661034615.40144,242,1661034615.40162,90,1661034615.44985,90
280,0.015056133270264,1661034616.28119,242,1661034616.28275,242,1661034616.28293,90,1661034616.29625,90
281,0.017867088317871,1661034617.15209,242,1661034617.1536,242,1661034617.15383,90,1661034617.16995,90
282,0.028377771377564,1661034617.82646,242,1661034617.82799,242,1661034617.82829,90,1661034617.85483,90
283,0.006947040557861,1661034618.33779,242,1661034618.33947,242,1661034618.33977,90,1661034618.34474,90
284,0.037669181823731,1661034619.20079,242,1661034619.20244,242,1661034619.20262,90,1661034619.23845,114
285,0.014947891235352,1661034620.06335,242,1661034620.06516,242,1661034620.06549,90,1661034620.0783,90
286,0.015368223190308,1661034620.94402,242,1661034620.9457,242,1661034620.9459,90,1661034620.95939,90
287,0.040040016174317,1661034621.81013,242,1661034621.81225,242,1661034621.81248,90,1661034621.85017,90
288,0.00950288772583,1661034622.68729,242,1661034622.68893,242,1661034622.68912,90,1661034622.69679,90
289,0.049973011016846,1661034623.35883,242,1661034623.36052,242,1661034623.36075,90,1661034623.4088,90
290,0.003216028213501,1661034623.89132,242,1661034623.89339,242,1661034623.89365,90,1661034623.89454,114
291,0.028087854385376,1661034624.75539,242,1661034624.75712,242,1661034624.75728,90,1661034624.78348,90
292,0.050687074661255,1661034625.61718,242,1661034625.61881,242,1661034625.619,90,1661034625.66787,90
293,0.005503177642822,1661034626.48126,242,1661034626.48284,242,1661034626.48305,90,1661034626.48677,90
294,0.01947808265686,1661034627.35235,242,1661034627.3539,242,1661034627.35405,90,1661034627.37183,90
295,0.01925802230835,1661034628.2294,242,1661034628.23111,242,1661034628.23134,90,1661034628.24866,90
296,0.018270015716553,1661034628.89604,242,1661034628.89759,242,1661034628.89776,90,1661034628.91432,90
297,0.030606985092163,1661034629.42352,242,1661034629.42513,242,1661034629.42527,90,1661034629.45413,90
298,0.051577091217041,1661034630.28785,242,1661034630.28953,242,1661034630.28976,90,1661034630.33943,90
299,0.032056093215942,1661034631.1602,242,1661034631.16188,242,1661034631.16206,90,1661034631.19225,90
300,0.044234991073608,1661034632.04489,242,1661034632.04638,242,1661034632.04658,90,1661034632.08912,90
301,0.039188146591187,1661034632.91648,242,1661034632.91801,242,1661034632.91813,90,1661034632.95567,114
302,0.022145032882691,1661034633.78847,242,1661034633.79003,242,1661034633.79016,90,1661034633.81061,90
303,0.021790981292725,1661034634.43252,242,1661034634.43412,242,1661034634.43433,90,1661034634.45431,90
304,0.035861968994141,1661034635.00329,242,1661034635.0048,242,1661034635.00501,90,1661034635.03915,90
305,0.003115892410278,1661034635.89137,242,1661034635.89275,242,1661034635.89299,90,1661034635.89448,90
306,0.046324014663696,1661034636.75619,242,1661034636.758,242,1661034636.75841,90,1661034636.80251,90
307,0.031540155410767,1661034637.62818,242,1661034637.63013,242,1661034637.63034,90,1661034637.65972,114
308,0.04128909111023,1661034638.49455,242,1661034638.49637,242,1661034638.49654,90,1661034638.53583,90
309,0.016833066940308,1661034639.36123,242,1661034639.36319,242,1661034639.36346,90,1661034639.37807,90
310,0.038558959960938,1661034640.06768,242,1661034640.06957,242,1661034640.0698,90,1661034640.10624,90
311,0.009583950042725,1661034640.56702,242,1661034640.56867,242,1661034640.5688,90,1661034640.57661,114
312,0.016148805618286,1661034641.4339,242,1661034641.43556,242,1661034641.43578,90,1661034641.45005,90
313,0.044464111328125,1661034642.30681,242,1661034642.30852,242,1661034642.30877,90,1661034642.35127,90
314,0.023431062698364,1661034643.18478,242,1661034643.18644,242,1661034643.18661,90,1661034643.20821,90
315,0.02960991859436,1661034644.05603,242,1661034644.05768,242,1661034644.05787,90,1661034644.08564,90
316,0.036906003952026,1661034644.95812,242,1661034644.95974,242,1661034644.95996,90,1661034644.99502,90
317,0.038897037506104,1661034645.61636,242,1661034645.6181,242,1661034645.61832,90,1661034645.65526,114
318,0.022064924240112,1661034646.17849,242,1661034646.18007,242,1661034646.18031,90,1661034646.20055,90
319,0.032222032546997,1661034647.05656,242,1661034647.05814,242,1661034647.0584,90,1661034647.08879,114
320,0.01918888092041,1661034647.91907,242,1661034647.9208,242,1661034647.92105,90,1661034647.93826,90
321,0.023368835449219,1661034648.82469,242,1661034648.82661,242,1661034648.82689,90,1661034648.84805,114
322,0.044601917266846,1661034649.70168,242,1661034649.70348,242,1661034649.70374,90,1661034649.74629,114
323,0.011010885238648,1661034650.57215,242,1661034650.57403,242,1661034650.57426,90,1661034650.58317,90
324,0.026396989822388,1661034651.21971,242,1661034651.22135,242,1661034651.22152,90,1661034651.24611,90
325,0.018078804016113,1661034651.77903,242,1661034651.78085,242,1661034651.78127,90,1661034651.79711,90
326,0.028719902038574,1661034652.6387,242,1661034652.64038,242,1661034652.64066,90,1661034652.66742,90
327,0.04453706741333,1661034653.51195,242,1661034653.51386,242,1661034653.51402,90,1661034653.55648,114
328,0.042685985565186,1661034654.38328,242,1661034654.38509,242,1661034654.38535,90,1661034654.42597,90
329,0.04828405380249,1661034655.25399,242,1661034655.25577,242,1661034655.25601,90,1661034655.30227,114
330,0.0450439453125,1661034656.11312,242,1661034656.11498,242,1661034656.11517,90,1661034656.15816,114
331,0.011708974838257,1661034656.73076,242,1661034656.73274,242,1661034656.73309,90,1661034656.74246,90
332,0.044887065887451,1661034657.31226,242,1661034657.31403,242,1661034657.3143,90,1661034657.35714,90
333,0.026113986968994,1661034658.17612,242,1661034658.1778,242,1661034658.17801,90,1661034658.20223,114
334,0.046014070510864,1661034659.05403,242,1661034659.05574,242,1661034659.05593,90,1661034659.10004,90
335,0.044543981552124,1661034659.92031,242,1661034659.92208,242,1661034659.92226,90,1661034659.96485,114
336,0.051329851150513,1661034660.79304,242,1661034660.79484,242,1661034660.79503,90,1661034660.84437,90
337,0.003103017807007,1661034661.6549,242,1661034661.65656,242,1661034661.65673,90,1661034661.658,90
338,0.003844976425171,1661034662.5182,242,1661034662.52008,242,1661034662.52028,90,1661034662.52205,90
339,0.040394067764282,1661034663.39321,242,1661034663.39497,242,1661034663.39512,90,1661034663.43361,90
340,0.006094932556152,1661034664.27222,242,1661034664.27393,242,1661034664.27407,90,1661034664.27831,90
341,0.010756015777588,1661034665.14996,242,1661034665.15168,242,1661034665.15187,90,1661034665.16071,90
342,0.013782978057861,1661034666.01342,242,1661034666.01501,242,1661034666.01517,90,1661034666.02721,90
343,0.021453857421875,1661034666.88136,242,1661034666.88301,242,1661034666.88321,90,1661034666.90281,90
344,0.029752969741821,1661034667.75691,242,1661034667.75886,242,1661034667.75905,90,1661034667.78667,114
345,0.014724969863892,1661034668.61999,242,1661034668.62172,242,1661034668.6219,90,1661034668.63472,114
346,0.011790990829468,1661034669.49116,242,1661034669.49293,242,1661034669.49309,90,1661034669.50295,90
347,0.015208959579468,1661034670.39665,242,1661034670.39835,242,1661034670.39852,90,1661034670.41186,90
348,0.036070823669434,1661034671.26655,242,1661034671.26825,242,1661034671.26847,90,1661034671.30262,90
349,0.028464794158936,1661034672.14224,242,1661034672.14391,242,1661034672.14408,90,1661034672.1707,90
350,0.022722005844116,1661034673.00678,242,1661034673.00843,242,1661034673.00864,90,1661034673.02951,90
351,0.021855115890503,1661034673.88535,242,1661034673.88686,242,1661034673.88703,90,1661034673.90721,90
352,0.09976601600647,1661034674.76104,242,1661034674.76263,242,1661034674.76281,90,1661034674.86081,90
353,0.017853021621704,1661034675.63009,242,1661034675.63188,242,1661034675.63205,90,1661034675.64794,90
354,0.006012916564941,1661034676.49872,242,1661034676.50058,242,1661034676.50084,90,1661034676.50474,114
355,0.004700183868408,1661034677.37286,242,1661034677.37453,242,1661034677.37468,90,1661034677.37756,90
356,0.036325931549072,1661034678.23589,242,1661034678.23762,242,1661034678.23782,90,1661034678.27222,90
357,0.031516790390015,1661034679.05576,242,1661034679.05745,242,1661034679.05773,90,1661034679.08727,90
358,0.023075819015503,1661034679.43076,242,1661034679.43241,242,1661034679.43261,90,1661034679.45384,114
359,0.039273977279663,1661034680.31217,242,1661034680.31378,242,1661034680.31411,90,1661034680.35144,90
360,0.012511968612671,1661034681.18158,242,1661034681.18328,242,1661034681.18352,90,1661034681.19409,90
361,0.047541856765747,1661034682.05724,242,1661034682.05931,242,1661034682.05961,90,1661034682.10478,90
362,0.007236957550049,1661034682.92523,242,1661034682.92685,242,1661034682.92702,90,1661034682.93246,90
363,0.019891977310181,1661034683.78847,242,1661034683.79006,242,1661034683.79027,90,1661034683.80836,90
364,0.03208589553833,1661034685.86231,242,1661034685.86426,242,1661034685.86452,90,1661034685.89439,114
365,0.00846004486084,1661034686.73526,242,1661034686.73699,242,1661034686.7372,90,1661034686.74372,90
366,0.048846006393433,1661034687.60168,242,1661034687.60341,242,1661034687.60362,90,1661034687.65052,90
367,0.036149978637695,1661034688.46677,242,1661034688.4685,242,1661034688.46869,90,1661034688.50292,90
368,0.010468006134033,1661034689.33505,242,1661034689.33698,242,1661034689.33725,90,1661034689.34551,90
369,0.044100046157837,1661034690.1262,242,1661034690.12807,242,1661034690.12827,90,1661034690.1703,90
