Connection Count,Handshake Duration (s),TCP Ending Handshake Timestamp (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
4867,0.022490978240967,1661130168.95883,1661130168.93634,168,1661130168.93735,168,1661130168.93759,90,1661130168.95883,90
4868,0.030914783477783,1661130174.47769,1661130174.44678,168,1661130174.44758,168,1661130174.44785,90,1661130174.47769,90
4869,0.010896921157837,1661130180.03409,1661130180.02319,168,1661130180.02364,168,1661130180.02389,90,1661130180.03409,90
4870,0.023845911026001,1661130185.58095,1661130185.5571,168,1661130185.55754,168,1661130185.55773,90,1661130185.58095,90
4871,0.003164052963257,1661130191.10723,1661130191.10407,168,1661130191.10461,168,1661130191.10489,90,1661130191.10723,90
4872,0.026064157485962,1661130196.71833,1661130196.69227,168,1661130196.69319,168,1661130196.69342,90,1661130196.71833,90
4873,0.020520925521851,1661130202.27227,1661130202.25175,168,1661130202.2522,168,1661130202.25233,114,1661130202.27227,90
4874,0.013911008834839,1661130207.77938,1661130207.76547,168,1661130207.76583,168,1661130207.76602,90,1661130207.77938,90
4875,0.051280021667481,1661130213.37216,1661130213.32088,168,1661130213.32128,168,1661130213.32152,90,1661130213.37216,90
4876,0.030552864074707,1661130218.87371,1661130218.84315,168,1661130218.84364,168,1661130218.84382,90,1661130218.87371,90
4877,0.001471996307373,1661130224.37126,1661130224.36979,168,1661130224.37032,168,1661130224.37058,90,1661130224.37126,90
4878,0.027389049530029,1661130229.95145,1661130229.92406,168,1661130229.92463,168,1661130229.92482,90,1661130229.95145,90
4879,0.043548107147217,1661130235.48356,1661130235.44001,168,1661130235.44049,168,1661130235.44062,90,1661130235.48356,90
4880,0.003609180450439,1661130240.97076,1661130240.96715,168,1661130240.96771,168,1661130240.96807,90,1661130240.97076,90
4881,0.020512819290161,1661130246.49995,1661130246.47944,168,1661130246.48012,168,1661130246.48056,90,1661130246.49995,114
4882,0.037840843200684,1661130252.04951,1661130252.01167,168,1661130252.01211,168,1661130252.01228,90,1661130252.04951,114
4883,0.028043031692505,1661130257.59809,1661130257.57005,168,1661130257.57071,168,1661130257.57086,90,1661130257.59809,114
4884,0.016738176345825,1661130263.12233,1661130263.10559,168,1661130263.1063,168,1661130263.10646,90,1661130263.12233,114
4885,0.04562520980835,1661130268.67105,1661130268.62542,168,1661130268.62597,168,1661130268.62616,90,1661130268.67105,114
4886,0.044326066970825,1661130274.21317,1661130274.16884,168,1661130274.16911,168,1661130274.16921,114,1661130274.21317,90
4887,0.002653121948242,1661130279.71544,1661130279.71279,168,1661130279.71318,168,1661130279.71331,90,1661130279.71544,114
4888,0.047458171844483,1661130285.28302,1661130285.23556,168,1661130285.23604,168,1661130285.23621,90,1661130285.28302,90
4889,0.0312979221344,1661130290.77547,1661130290.74417,168,1661130290.74474,168,1661130290.74516,90,1661130290.77547,114
4890,0.048218965530396,1661130296.34697,1661130296.29875,168,1661130296.29919,168,1661130296.29933,90,1661130296.34697,90
4891,0.002130031585693,1661130301.82269,1661130301.82056,168,1661130301.82103,168,1661130301.82121,90,1661130301.82269,90
4892,0.018001794815064,1661130307.37022,1661130307.35221,168,1661130307.35286,168,1661130307.35304,90,1661130307.37022,90
4893,0.031422138214111,1661130312.90554,1661130312.87412,168,1661130312.87462,168,1661130312.87506,90,1661130312.90554,90
4894,0.013082027435303,1661130318.42618,1661130318.4131,168,1661130318.41358,168,1661130318.41376,90,1661130318.42618,90
4895,0.044394969940186,1661130323.99132,1661130323.94692,168,1661130323.94761,168,1661130323.94775,114,1661130323.99132,90
4896,0.00127387046814,1661130329.53513,1661130329.53385,168,1661130329.5343,168,1661130329.53448,90,1661130329.53513,90
4897,0.04978609085083,1661130335.14488,1661130335.09509,168,1661130335.09559,168,1661130335.09569,114,1661130335.14488,90
4898,0.031908988952637,1661130340.66671,1661130340.6348,168,1661130340.63523,168,1661130340.63535,114,1661130340.66671,90
4899,0.057048082351685,1661130346.22613,1661130346.16908,168,1661130346.16959,168,1661130346.16974,114,1661130346.22613,90
4900,0.039924144744873,1661130351.7536,1661130351.71367,168,1661130351.71414,168,1661130351.71433,90,1661130351.7536,90
4901,0.016968011856079,1661130357.2984,1661130357.28143,168,1661130357.28183,168,1661130357.28195,114,1661130357.2984,90
4902,0.060102939605713,1661130362.8761,1661130362.81599,168,1661130362.8164,168,1661130362.81657,90,1661130362.8761,90
4903,0.056524991989136,1661130368.50691,1661130368.45038,168,1661130368.45081,168,1661130368.45099,90,1661130368.50691,90
4904,0.019334077835083,1661130373.99451,1661130373.97517,168,1661130373.97568,168,1661130373.97577,114,1661130373.99451,90
4905,0.022619962692261,1661130379.57632,1661130379.5537,168,1661130379.55409,168,1661130379.55424,90,1661130379.57632,90
4906,0.007074117660522,1661130385.1102,1661130385.10312,168,1661130385.10366,168,1661130385.10381,90,1661130385.1102,114
4907,0.042980194091797,1661130390.69375,1661130390.65077,168,1661130390.65119,168,1661130390.65136,90,1661130390.69375,90
4908,0.057473182678223,1661130396.27572,1661130396.21824,168,1661130396.2186,168,1661130396.21873,114,1661130396.27572,114
4909,0.031313896179199,1661130401.81339,1661130401.78207,168,1661130401.7828,168,1661130401.78305,90,1661130401.81339,114
4910,0.029611825942993,1661130407.35397,1661130407.32436,168,1661130407.32512,168,1661130407.32533,90,1661130407.35397,114
4911,0.008511066436768,1661130412.95426,1661130412.94575,168,1661130412.94763,168,1661130412.94786,90,1661130412.95426,114
4912,0.041631937026978,1661130418.55176,1661130418.51013,168,1661130418.51084,168,1661130418.51133,90,1661130418.55176,114
4913,0.041946887969971,1661130424.13975,1661130424.0978,168,1661130424.09824,168,1661130424.09841,90,1661130424.13975,90
4914,0.036802053451538,1661130429.6986,1661130429.6618,168,1661130429.66273,168,1661130429.66329,90,1661130429.6986,114
4915,0.018864154815674,1661130435.21978,1661130435.20091,168,1661130435.20139,168,1661130435.2015,114,1661130435.21978,114
4916,0.012233972549439,1661130440.72871,1661130440.71647,168,1661130440.71732,168,1661130440.71753,114,1661130440.72871,114
4917,0.02806282043457,1661130446.26067,1661130446.2326,168,1661130446.23308,168,1661130446.2332,114,1661130446.26067,114
4918,0.001718997955322,1661130451.76957,1661130451.76785,168,1661130451.76845,168,1661130451.76889,90,1661130451.76957,90
4919,0.049830913543701,1661130457.34999,1661130457.30016,168,1661130457.30066,168,1661130457.30085,90,1661130457.34999,90
4920,0.053854942321777,1661130462.89599,1661130462.84213,168,1661130462.84277,168,1661130462.84292,90,1661130462.89599,114
4921,0.003677845001221,1661130468.37268,1661130468.369,168,1661130468.36932,168,1661130468.36943,114,1661130468.37268,114
4922,0.031715154647827,1661130473.91992,1661130473.88821,168,1661130473.88859,168,1661130473.88871,114,1661130473.91992,114
4923,0.042189121246338,1661130479.43609,1661130479.3939,168,1661130479.39442,168,1661130479.39462,90,1661130479.43609,114
4924,0.041427135467529,1661130484.98978,1661130484.94836,168,1661130484.94874,168,1661130484.94897,90,1661130484.98978,114
4925,0.03455114364624,1661130490.50501,1661130490.47046,168,1661130490.47108,168,1661130490.47137,90,1661130490.50501,90
4926,0.045072078704834,1661130496.01805,1661130495.97298,168,1661130495.97341,168,1661130495.97352,114,1661130496.01805,114
4927,0.026831865310669,1661130501.51458,1661130501.48774,168,1661130501.48845,168,1661130501.48864,90,1661130501.51458,114
4928,0.003120899200439,1661130507.01934,1661130507.01622,168,1661130507.01664,168,1661130507.01686,90,1661130507.01934,90
4929,0.030664920806885,1661130512.59969,1661130512.56903,168,1661130512.56969,168,1661130512.56987,90,1661130512.59969,114
4930,0.011096000671387,1661130518.11072,1661130518.09962,168,1661130518.10021,168,1661130518.10045,90,1661130518.11072,90
4931,0.049200057983399,1661130523.68374,1661130523.63454,168,1661130523.63496,168,1661130523.63519,90,1661130523.68374,90
4932,0.046797037124634,1661130529.23615,1661130529.18935,168,1661130529.18987,168,1661130529.19024,90,1661130529.23615,114
4933,0.048220157623291,1661130534.75139,1661130534.70317,168,1661130534.70353,168,1661130534.7039,90,1661130534.75139,90
4934,0.021002054214478,1661130540.23443,1661130540.21343,168,1661130540.21398,168,1661130540.21416,90,1661130540.23443,90
4935,0.050611019134522,1661130545.80034,1661130545.74973,168,1661130545.75013,168,1661130545.75038,90,1661130545.80034,114
4936,0.001705169677734,1661130551.28375,1661130551.28204,168,1661130551.2824,168,1661130551.28256,90,1661130551.28375,114
4937,0.008161067962646,1661130556.83154,1661130556.82338,168,1661130556.82398,168,1661130556.82417,90,1661130556.83154,90
4938,0.049307823181152,1661130562.42076,1661130562.37145,168,1661130562.37193,168,1661130562.37214,90,1661130562.42076,114
4939,0.037487030029297,1661130567.98081,1661130567.94332,168,1661130567.94373,168,1661130567.94397,90,1661130567.98081,114
4940,0.010113000869751,1661130573.50324,1661130573.49312,168,1661130573.49358,168,1661130573.49376,90,1661130573.50324,114
4941,0.034934043884277,1661130579.07828,1661130579.04334,168,1661130579.04379,168,1661130579.04395,90,1661130579.07828,114
4942,0.049592018127442,1661130584.65068,1661130584.60108,168,1661130584.60169,168,1661130584.60188,90,1661130584.65068,114
4943,0.053125858306885,1661130590.18134,1661130590.12822,168,1661130590.12858,168,1661130590.12875,90,1661130590.18134,114
4944,0.050133943557739,1661130595.71349,1661130595.66336,168,1661130595.66397,168,1661130595.66426,90,1661130595.71349,114
4945,0.010516881942749,1661130601.23716,1661130601.22664,168,1661130601.22712,168,1661130601.2273,90,1661130601.23716,114
4946,0.037036180496216,1661130606.7961,1661130606.75906,168,1661130606.75944,168,1661130606.75969,90,1661130606.7961,114
4947,0.00522518157959,1661130612.30668,1661130612.30146,168,1661130612.3018,168,1661130612.30194,90,1661130612.30668,90
4948,0.021808862686157,1661130617.87226,1661130617.85045,168,1661130617.85081,168,1661130617.85095,90,1661130617.87226,114
4949,0.027045965194702,1661130623.40999,1661130623.38294,168,1661130623.3834,168,1661130623.38359,90,1661130623.40999,114
4950,0.050368070602417,1661130628.99688,1661130628.94652,168,1661130628.94703,168,1661130628.9473,90,1661130628.99688,90
4951,0.046858072280884,1661130634.54643,1661130634.49957,168,1661130634.50021,168,1661130634.50044,90,1661130634.54643,90
4952,0.017961025238037,1661130640.082,1661130640.06404,168,1661130640.06452,168,1661130640.0647,90,1661130640.082,114
4953,0.008532047271729,1661130645.60925,1661130645.60071,168,1661130645.60114,168,1661130645.60123,114,1661130645.60925,90
4954,0.030184984207153,1661130651.18399,1661130651.1538,168,1661130651.15415,168,1661130651.15433,90,1661130651.18399,114
4955,0.041368961334229,1661130656.72272,1661130656.68135,168,1661130656.68172,168,1661130656.68197,90,1661130656.72272,90
4956,0.057524919509888,1661130662.28619,1661130662.22866,168,1661130662.2293,168,1661130662.22949,90,1661130662.28619,90
4957,0.060672998428345,1661130667.87001,1661130667.80934,168,1661130667.80964,168,1661130667.80972,114,1661130667.87001,90
4958,0.052303075790405,1661130673.41525,1661130673.36295,168,1661130673.36334,168,1661130673.36351,90,1661130673.41525,90
4959,0.032337903976441,1661130678.9899,1661130678.95756,168,1661130678.95797,168,1661130678.9582,90,1661130678.9899,90
4960,0.043674945831299,1661130684.54255,1661130684.49887,168,1661130684.49933,168,1661130684.49952,90,1661130684.54255,90
4961,0.03494119644165,1661130690.07546,1661130690.04052,168,1661130690.0412,168,1661130690.04138,90,1661130690.07546,90
4962,0.031991004943848,1661130695.60118,1661130695.56919,168,1661130695.56955,168,1661130695.56971,90,1661130695.60118,90
4963,0.032495975494385,1661130701.14349,1661130701.11099,168,1661130701.1118,168,1661130701.11195,114,1661130701.14349,90
4964,0.020591974258423,1661130706.70698,1661130706.68638,168,1661130706.68697,168,1661130706.68715,90,1661130706.70698,90
4965,0.038053035736084,1661130712.29198,1661130712.25393,168,1661130712.25438,168,1661130712.25464,90,1661130712.29198,90
4966,0.034905910491943,1661130717.83987,1661130717.80496,168,1661130717.80551,168,1661130717.80564,114,1661130717.83987,90
4967,0.010152101516724,1661130723.3836,1661130723.37345,168,1661130723.37412,168,1661130723.37431,90,1661130723.3836,90
4968,0.030949115753174,1661130728.93705,1661130728.9061,168,1661130728.90644,168,1661130728.90655,114,1661130728.93705,114
4969,0.040256023406983,1661130734.48121,1661130734.44095,168,1661130734.4415,168,1661130734.44165,114,1661130734.48121,114
4970,0.023340940475464,1661130739.99799,1661130739.97465,168,1661130739.97529,168,1661130739.9755,90,1661130739.99799,114
4971,0.002529144287109,1661130745.53845,1661130745.53592,168,1661130745.53643,168,1661130745.53656,114,1661130745.53845,114
4972,0.028565883636475,1661130751.10484,1661130751.07627,168,1661130751.07678,168,1661130751.07689,114,1661130751.10484,90
4973,0.052088975906372,1661130756.67061,1661130756.61852,168,1661130756.61928,168,1661130756.61954,90,1661130756.67061,114
4974,0.0521559715271,1661130762.21412,1661130762.16196,168,1661130762.16233,168,1661130762.16254,90,1661130762.21412,90
4975,0.049736022949219,1661130767.8378,1661130767.78806,168,1661130767.78869,168,1661130767.78881,114,1661130767.8378,90
4976,0.090977907180786,1661130773.43482,1661130773.34384,168,1661130773.34433,168,1661130773.34446,114,1661130773.43482,90
4977,0.039936065673828,1661130778.94892,1661130778.90898,168,1661130778.90956,168,1661130778.9097,114,1661130778.94892,90
4978,0.023055076599121,1661130784.46035,1661130784.4373,168,1661130784.43854,168,1661130784.43867,114,1661130784.46035,114
4979,0.075472116470337,1661130790.06718,1661130789.99171,168,1661130789.99206,168,1661130789.99218,90,1661130790.06718,90
4980,0.025453805923462,1661130795.56994,1661130795.54449,168,1661130795.54501,168,1661130795.54519,90,1661130795.56994,90
4981,0.011431932449341,1661130801.1151,1661130801.10367,168,1661130801.10444,168,1661130801.10473,90,1661130801.1151,90
4982,0.041555166244507,1661130806.71709,1661130806.67553,168,1661130806.67597,168,1661130806.67625,90,1661130806.71709,90
4983,0.005377054214478,1661130812.24322,1661130812.23784,168,1661130812.23826,168,1661130812.23846,90,1661130812.24322,90
4984,0.014877080917358,1661130817.78477,1661130817.76989,168,1661130817.77047,168,1661130817.77074,90,1661130817.78477,114
4985,0.026567935943604,1661130823.30901,1661130823.28244,168,1661130823.28278,168,1661130823.28296,90,1661130823.30901,114
4986,0.008711099624634,1661130828.82645,1661130828.81774,168,1661130828.81813,168,1661130828.81827,90,1661130828.82645,90
4987,0.046314954757691,1661130834.39532,1661130834.349,168,1661130834.34953,168,1661130834.34969,90,1661130834.39532,114
4988,0.049796104431152,1661130839.93816,1661130839.88837,168,1661130839.88889,168,1661130839.88939,90,1661130839.93816,114
4989,0.029849052429199,1661130845.4521,1661130845.42225,168,1661130845.42278,168,1661130845.42293,114,1661130845.4521,90
4990,0.027496099472046,1661130850.963,1661130850.93551,168,1661130850.93632,168,1661130850.93654,90,1661130850.963,114
4991,0.048026084899902,1661130856.51528,1661130856.46725,168,1661130856.46774,168,1661130856.46805,90,1661130856.51528,114
4992,0.024036884307861,1661130862.02298,1661130861.99894,168,1661130861.99951,168,1661130861.99974,90,1661130862.02298,90
4993,0.040276050567627,1661130867.57418,1661130867.5339,168,1661130867.53429,168,1661130867.53444,90,1661130867.57418,90
4994,0.046955108642578,1661130873.13388,1661130873.08692,168,1661130873.08755,168,1661130873.0877,90,1661130873.13388,90
4995,0.046879053115845,1661130878.66094,1661130878.61406,168,1661130878.61469,168,1661130878.6148,138,1661130878.66094,114
4996,0.037142992019653,1661130884.25363,1661130884.21649,168,1661130884.2172,168,1661130884.21737,90,1661130884.25363,114
4997,0.050280809402466,1661130889.84537,1661130889.79509,168,1661130889.79551,168,1661130889.79566,90,1661130889.84537,114
4998,0.032973051071167,1661130895.37144,1661130895.33847,168,1661130895.33885,168,1661130895.33893,138,1661130895.37144,114
4999,0.018007040023804,1661130900.93576,1661130900.91775,168,1661130900.9181,168,1661130900.91821,114,1661130900.93576,114
5000,0.049625158309937,1661130906.51993,1661130906.4703,168,1661130906.47112,168,1661130906.47134,90,1661130906.51993,114
5001,0.001317977905273,1661130912.02232,1661130912.021,168,1661130912.02146,168,1661130912.02163,90,1661130912.02232,114
